Date,open,high,low,close,adjusted_close,volume
2023-04-07,3312.4813,3328.8455,3308.061,3327.6457,3327.6457,28303224700
2023-04-10,3331.5051,3332.7152,3309.9171,3315.3578,3315.3578,34081984500
2023-04-11,3317.0771,3317.4484,3298.2498,3313.5705,3313.5705,32056605500
2023-04-12,3316.8623,3330.7079,3315.3991,3327.1816,3327.1816,34302531500
2023-04-13,3321.2733,3334.4697,3309.2515,3318.3638,3318.3638,34786210600
2023-04-14,3326.3704,3340.0764,3316.8101,3338.1525,3338.1525,33829927500
2023-04-17,3337.0605,3385.6095,3336.3881,3385.6095,3385.6095,40280992600
2023-04-18,3379.2267,3396.1745,3375.7803,3393.3312,3393.3312,34839948600
2023-04-19,3391.3549,3394.959,3364.6419,3370.1283,3370.1283,34612344300
2023-04-20,3367.0525,3371.3679,3344.016,3367.031,3367.031,35035496500
2023-04-21,3363.9987,3367.6093,3301.2575,3301.2575,3301.2575,38739509800
2023-04-24,3300.8125,3303.0908,3264.9349,3275.413,3275.413,35425562600
2023-04-25,3276.403,3288.5685,3229.4461,3264.8717,3264.8717,38089572900
2023-04-26,3255.2171,3277.9797,3239.9893,3264.1006,3264.1006,35791784200
2023-04-27,3256.2278,3299.301,3253.1117,3285.8844,3285.8844,34159053400
2023-04-28,3283.1224,3324.8808,3283.1224,3323.2746,3323.2746,40155478500
2023-05-04,3306.4827,3352.7463,3302.0275,3350.4587,3350.4587,48336491600
2023-05-05,3350.6538,3364.1417,3321.1872,3334.5028,3334.5028,43650449400
2023-05-08,3340.9904,3400.1766,3340.9904,3395.0036,3395.0036,53410365900
2023-05-09,3402.3938,3418.9534,3356.1183,3357.6707,3357.6707,57301330900
2023-05-10,3347.7015,3349.7213,3305.2506,3319.1506,3319.1506,45173973100
2023-05-11,3323.6583,3333.2496,3307.2887,3309.5512,3309.5512,35425827100
2023-05-12,3304.4582,3319.1307,3271.4311,3272.3619,3272.3619,34731498300
2023-05-15,3269.8781,3310.7367,3235.8679,3310.7367,3310.7367,38804588700
2023-05-16,3310.1607,3317.9012,3282.4918,3290.9874,3290.9874,32247941000
2023-05-17,3281.9664,3298.519,3269.8936,3284.232,3284.232,28574405000
2023-05-18,3288.4112,3313.8622,3284.1679,3297.3199,3297.3199,30996747200
2023-05-19,3288.8911,3302.3424,3268.2242,3283.5417,3283.5417,28540406400
2023-05-22,3278.596,3308.5325,3276.5398,3296.4696,3296.4696,27388999800
2023-05-23,3294.7877,3298.2257,3246.238,3246.238,3246.238,27527908300
2023-05-24,3237.7045,3237.7045,3204.3813,3204.7494,3204.7494,28872025700
2023-05-25,3197.3644,3207.021,3168.5716,3201.2605,3201.2605,28358892500
2023-05-26,3198.8825,3220.7737,3179.8217,3212.5038,3212.5038,26170047900
2023-05-29,3219.7553,3230.9706,3208.955,3221.4484,3221.4484,29738948700
2023-05-30,3214.6728,3230.6317,3186.6256,3224.2133,3224.2133,30353246000
2023-05-31,3214.6551,3216.3597,3190.2736,3204.5644,3204.5644,29457333800
2023-06-01,3196.1547,3225.093,3189.5174,3204.6345,3204.6345,31233075900
2023-06-02,3212.4489,3233.9916,3211.737,3230.0686,3230.0686,29466709800
2023-06-05,3231.8108,3244.1801,3221.6254,3232.441,3232.441,27806020300
2023-06-06,3228.4068,3247.349,3189.2692,3195.3404,3195.3404,30828587200
2023-06-07,3197.4677,3210.3295,3188.0053,3197.7587,3197.7587,25806340000
2023-06-08,3194.8348,3225.5263,3180.5354,3213.5855,3213.5855,29353074100
2023-06-09,3213.033,3231.4055,3206.1027,3231.4055,3231.4055,31415550100
2023-06-12,3225.3049,3239.4368,3210.7135,3228.8336,3228.8336,31378444400
2023-06-13,3223.8958,3235.0854,3215.4989,3233.6734,3233.6734,28062845400
2023-06-14,3238.1189,3248.4609,3226.7743,3228.9887,3228.9887,30353726000
2023-06-15,3230.4512,3252.9751,3229.1452,3252.9751,3252.9751,31325575200
2023-06-16,3256.2989,3276.5522,3255.4988,3273.3341,3273.3341,32628184600
2023-06-19,3271.1635,3271.1635,3251.7789,3255.8057,3255.8057,32775304700
2023-06-20,3252.5435,3252.8435,3237.7857,3240.3648,3240.3648,29826059600
2023-06-21,3230.1142,3236.3626,3197.9011,3197.9011,3197.9011,29437737200
2023-06-26,3177.2293,3181.0758,3144.2484,3150.6189,3150.6189,30812981100
2023-06-27,3153.3132,3194.4086,3148.2657,3189.4427,3189.4427,28760432700
2023-06-28,3183.4865,3192.6589,3157.1229,3189.3758,3189.3758,27623194800
2023-06-29,3185.4242,3196.5025,3179.5251,3182.3812,3182.3812,25034007400
2023-06-30,3178.9242,3212.9928,3177.9913,3202.0623,3202.0623,26537987300
2023-07-03,3209.1623,3246.8605,3209.1623,3243.975,3243.975,31237139500
2023-07-04,3241.2305,3246.9576,3233.9895,3245.3492,3245.3492,27924872100
2023-07-05,3240.0486,3241.8353,3218.6022,3222.9469,3222.9469,26401642600
2023-07-06,3215.8633,3229.4799,3199.7164,3205.5748,3205.5748,24611903200
2023-07-07,3197.4716,3212.0472,3189.2114,3196.6092,3196.6092,25568846900
2023-07-10,3208.7349,3216.5348,3192.6579,3203.6958,3203.6958,23656036700
2023-07-11,3211.1222,3221.6804,3200.3845,3221.3666,3221.3666,22760046700
2023-07-12,3220.3758,3224.3312,3193.4366,3196.1337,3196.1337,27142338600
2023-07-13,3202.6992,3238.4675,3202.6992,3236.48,3236.48,27662050800
2023-07-14,3240.9695,3248.3849,3233.9985,3237.7012,3237.7012,27332749400
2023-07-17,3219.0162,3219.0162,3195.8862,3209.6298,3209.6298,25020837600
2023-07-18,3206.786,3210.2482,3190.0049,3197.8201,3197.8201,23503025900
2023-07-19,3195.0085,3204.3612,3181.5611,3198.8358,3198.8358,21735586000
2023-07-20,3201.9111,3209.0554,3165.6739,3169.522,3169.522,23893289100
2023-07-21,3163.421,3185.6357,3157.3335,3167.7452,3167.7452,22533136300
2023-07-24,3157.4694,3178.7335,3151.1252,3164.1608,3164.1608,21659521100
2023-07-25,3201.4575,3231.7486,3201.4575,3231.5213,3231.5213,34861771400
2023-07-26,3228.0873,3229.8921,3212.8801,3223.0279,3223.0279,31720605100
2023-07-27,3225.4763,3245.6028,3210.4699,3216.6709,3216.6709,32711886700
2023-07-28,3206.741,3280.2777,3200.9939,3275.9257,3275.9257,41106843400
2023-07-31,3287.2089,3322.1291,3281.0133,3291.0398,3291.0398,45903099400
2023-08-01,3288.7604,3305.3402,3279.5656,3290.9493,3290.9493,45989083300
2023-08-02,3281.8583,3290.8203,3252.3036,3261.6903,3261.6903,40534149900
2023-08-03,3254.5651,3280.8636,3247.2719,3280.4626,3280.4626,38469131700
2023-08-04,3296.0944,3315.0492,3281.7343,3288.0842,3288.0842,47092769700
2023-08-07,3276.7756,3276.7756,3258.5372,3268.8311,3268.8311,36034148400
2023-08-08,3260.7218,3274.5186,3246.6745,3260.6196,3260.6196,31652073300
2023-08-09,3251.1521,3257.0816,3240.2888,3244.4867,3244.4867,27121853800
2023-08-10,3242.2057,3257.0298,3234.1158,3254.5597,3254.5597,287412
2023-08-11,3254.4751,3254.4751,3189.248,3189.248,3189.248,33013775000
2023-08-14,3159.7138,3180.5067,3141.6551,3178.4272,3178.4272,29984032700
2023-08-15,3180.5579,3186.234,3147.3459,3176.1758,3176.1758,27325192200
2023-08-16,3164.7019,3176.626,3149.7226,3150.1277,3150.1277,28172829200
2023-08-17,3137.3514,3167.4457,3123.2495,3163.7393,3163.7393,29469258600
2023-08-18,3165.0998,3179.1159,3131.953,3131.953,3131.953,29439035200
2023-08-21,3125.9897,3134.9571,3092.9777,3092.9777,3092.9777,26575342300
